baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000030400	719.099783808836	0.956984838423316	0.247791987381075	3.86204916687474	0.000112439929950425	0.0135547777092801
ENSMUSG00000030562	272.604985217383	-2.89775290131337	0.402449768666511	-7.20028467382369	6.00869769792426e-13	1.61427955581662e-09
ENSMUSG00000030674	42.3400968576335	-1.62555087191819	0.479483111159764	-3.39021507553486	0.000698378092318026	0.0387424731685333
ENSMUSG00000030677	251.059608293702	2.81323684009374	0.819059026565922	3.43471807140546	0.000593170594576322	0.0347512965782004
ENSMUSG00000030772	535.680649018282	1.97173988083231	0.395275445134116	4.98826806750747	6.092299434328e-07	0.000309653468005331
ENSMUSG00000031165	83.7405859159432	-1.11394369105055	0.280425557144373	-3.97233298702889	7.11721346337895e-05	0.0106056102905599
ENSMUSG00000031230	17.3910751185044	-2.64239196449091	0.709174050713019	-3.72601332752403	0.000194532122847129	0.0178457126939664
ENSMUSG00000031367	872.122260619904	-1.11871639504246	0.314065282168731	-3.56205049891961	0.000367969580951303	0.0252556056181394
ENSMUSG00000031374	7.44391003070954	3.55468336343064	1.01072928386397	3.51694901906992	0.000436537617757266	0.0287019150533619
ENSMUSG00000031480	466.762489177676	2.21934545211678	0.470946599905418	4.71252038460943	2.44671596480134e-06	0.000920258808681079
ENSMUSG00000031642	320.037710059653	1.32014917959314	0.359794233161169	3.66917826334861	0.000243331364624869	0.0207062879779877
ENSMUSG00000031875	993.21688893537	-1.0222269920647	0.286516816232282	-3.56777310842367	0.000360028044794696	0.025076620038552
ENSMUSG00000032085	1877.68860383516	1.1532906664845	0.268132152061303	4.30120243923909	1.69873776675166e-05	0.00358949016196985
ENSMUSG00000032174	23.0764144045644	2.80001758166048	0.837011148304325	3.34525721351854	0.000822062955824035	0.042124566613697
ENSMUSG00000032218	227.623250142392	3.26750437652576	0.911502889211581	3.58474385018355	0.000337409190220569	0.0241224907797669
ENSMUSG00000032246	346.702993366031	-1.813327491344	0.453804934035564	-3.99583026834585	6.44679120548852e-05	0.00985677686263554
ENSMUSG00000032265	1086.133455618	-1.18842000706113	0.307357935841271	-3.86656685407619	0.000110378215783522	0.0133920821033865
ENSMUSG00000032532	13.767922466961	2.99477435925906	0.87420499722356	3.42571178244273	0.000613190683141844	0.035591555515943
ENSMUSG00000032725	1655.54626992285	-1.82724484388239	0.447954334798139	-4.07908731300882	4.52128547455384e-05	0.00752453934818225
ENSMUSG00000032925	907.99072711213	-1.47388664968706	0.441759923367066	-3.33639737722967	0.000848717561007588	0.0427246399609146
ENSMUSG00000033216	312.773048788024	0.75332136725963	0.225384349343125	3.34238543827537	0.000830616342314452	0.0424273908836337
ENSMUSG00000033585	864.459906896484	-1.19383683781167	0.331844208123195	-3.59758226477306	0.000321188925175102	0.0238290087312549
ENSMUSG00000033644	212.764558821624	2.43841911292056	0.737748367054925	3.30521790601133	0.000949025843807075	0.0455290306597853
ENSMUSG00000033767	1074.57696069058	1.52258859577389	0.436312239344593	3.48967656296109	0.000483605471665412	0.0308840183532849
ENSMUSG00000033953	3034.60937117332	-0.79032589893645	0.240459719977955	-3.28672885009142	0.0010135837854758	0.0481011430158605
